k, f, h2OmegaGW
3.758482814439656977e+03 4.446852939019573653e-02 0.000000000000000000e+00
3.768169625817049109e+03 4.458313900202578312e-02 0.000000000000000000e+00
3.777856437194441241e+03 4.469774861385582970e-02 0.000000000000000000e+00
3.787543248571833374e+03 4.481235822568588323e-02 0.000000000000000000e+00
3.797230059949225506e+03 4.492696783751593675e-02 0.000000000000000000e+00
3.806916871326618093e+03 4.504157744934599028e-02 0.000000000000000000e+00
3.816603682704010225e+03 4.515618706117604381e-02 0.000000000000000000e+00
3.826290494081402358e+03 4.527079667300608345e-02 0.000000000000000000e+00
3.835977305458794490e+03 4.538540628483614392e-02 0.000000000000000000e+00
3.845664116836186622e+03 4.550001589666620438e-02 0.000000000000000000e+00
3.855350928213578754e+03 4.561462550849623709e-02 0.000000000000000000e+00
3.865037739590971341e+03 4.572923512032629756e-02 0.000000000000000000e+00
3.874724550968363474e+03 4.584384473215633721e-02 0.000000000000000000e+00
3.884411362345755606e+03 4.595845434398639767e-02 0.000000000000000000e+00
3.894098173723147738e+03 4.607306395581644426e-02 0.000000000000000000e+00
3.903784985100539870e+03 4.618767356764650472e-02 0.000000000000000000e+00
3.913471796477932003e+03 4.630228317947655825e-02 0.000000000000000000e+00
3.923158607855324590e+03 4.641689279130660484e-02 0.000000000000000000e+00
3.932845419232716722e+03 4.653150240313665836e-02 0.000000000000000000e+00
3.942532230610108854e+03 4.664611201496670495e-02 0.000000000000000000e+00
3.952219041987500987e+03 4.676072162679675154e-02 0.000000000000000000e+00
3.961905853364893119e+03 4.687533123862680506e-02 0.000000000000000000e+00
3.971592664742285251e+03 4.698994085045685165e-02 0.000000000000000000e+00
3.981279476119677838e+03 4.710455046228691212e-02 0.000000000000000000e+00
3.990966287497069970e+03 4.721916007411695176e-02 0.000000000000000000e+00
4.000653098874462103e+03 4.733376968594701223e-02 0.000000000000000000e+00
4.010339910251854235e+03 4.744837929777706576e-02 0.000000000000000000e+00
4.020026721629246367e+03 4.756298890960711234e-02 0.000000000000000000e+00
4.029713533006638954e+03 4.767759852143717281e-02 0.000000000000000000e+00
4.039400344384031087e+03 4.779220813326721939e-02 0.000000000000000000e+00
4.049087155761423219e+03 4.790681774509727292e-02 0.000000000000000000e+00
4.058773967138815351e+03 4.802142735692731951e-02 0.000000000000000000e+00
4.068460778516207483e+03 4.813603696875737303e-02 0.000000000000000000e+00
4.078147589893599616e+03 4.825064658058741962e-02 0.000000000000000000e+00
4.087834401270992203e+03 4.836525619241748009e-02 0.000000000000000000e+00
4.097521212648383880e+03 4.847986580424751973e-02 0.000000000000000000e+00
4.107208024025775558e+03 4.859447541607756632e-02 0.000000000000000000e+00
4.116894835403168145e+03 4.870908502790761985e-02 0.000000000000000000e+00
4.126581646780560732e+03 4.882369463973768031e-02 0.000000000000000000e+00
4.136268458157952409e+03 4.893830425156772690e-02 0.000000000000000000e+00
4.145955269535344996e+03 4.905291386339777349e-02 0.000000000000000000e+00
4.155642080912736674e+03 4.916752347522782007e-02 0.000000000000000000e+00
4.165328892290129261e+03 4.928213308705788054e-02 0.000000000000000000e+00
4.175015703667521848e+03 4.939674269888793406e-02 0.000000000000000000e+00
4.184702515044913525e+03 4.951135231071799453e-02 0.000000000000000000e+00
4.194389326422306112e+03 4.962596192254804112e-02 0.000000000000000000e+00
4.204076137799697790e+03 4.974057153437808076e-02 0.000000000000000000e+00
4.213762949177090377e+03 4.985518114620814817e-02 0.000000000000000000e+00
4.223449760554482054e+03 4.996979075803817394e-02 0.000000000000000000e+00
4.233136571931874641e+03 5.008440036986823440e-02 0.000000000000000000e+00
4.242823383309267228e+03 5.019900998169828793e-02 0.000000000000000000e+00
4.252510194686658906e+03 5.031361959352834839e-02 0.000000000000000000e+00
4.262197006064051493e+03 5.042822920535840886e-02 0.000000000000000000e+00
4.271883817441443171e+03 5.054283881718844157e-02 0.000000000000000000e+00
4.281570628818835758e+03 5.065744842901850203e-02 0.000000000000000000e+00
4.291257440196228345e+03 5.077205804084854862e-02 0.000000000000000000e+00
4.300944251573620022e+03 5.088666765267859521e-02 0.000000000000000000e+00
4.310631062951012609e+03 5.100127726450865567e-02 0.000000000000000000e+00
4.320317874328404287e+03 5.111588687633870226e-02 0.000000000000000000e+00
4.330004685705796874e+03 5.123049648816875579e-02 0.000000000000000000e+00
4.339691497083188551e+03 5.134510609999879543e-02 0.000000000000000000e+00
4.349378308460581138e+03 5.145971571182886284e-02 0.000000000000000000e+00
4.359065119837973725e+03 5.157432532365890943e-02 0.000000000000000000e+00
4.368751931215365403e+03 5.168893493548895601e-02 0.000000000000000000e+00
4.378438742592757990e+03 5.180354454731901648e-02 0.000000000000000000e+00
4.388125553970149667e+03 5.191815415914904919e-02 0.000000000000000000e+00
4.397812365347542254e+03 5.203276377097910965e-02 0.000000000000000000e+00
4.407499176724934841e+03 5.214737338280915624e-02 0.000000000000000000e+00
4.417185988102326519e+03 5.226198299463921670e-02 0.000000000000000000e+00
4.426872799479719106e+03 5.237659260646926329e-02 0.000000000000000000e+00
4.436559610857110783e+03 5.249120221829930988e-02 0.000000000000000000e+00
4.446246422234503370e+03 5.260581183012937728e-02 0.000000000000000000e+00
4.455933233611895957e+03 5.272042144195941693e-02 0.000000000000000000e+00
4.465620044989287635e+03 5.283503105378947046e-02 0.000000000000000000e+00
4.475306856366680222e+03 5.294964066561951704e-02 0.000000000000000000e+00
4.484993667744071900e+03 5.306425027744957751e-02 0.000000000000000000e+00
4.494680479121464487e+03 5.317885988927963797e-02 0.000000000000000000e+00
4.504367290498856164e+03 5.329346950110968456e-02 0.000000000000000000e+00
4.514054101876248751e+03 5.340807911293973115e-02 0.000000000000000000e+00
4.523740913253641338e+03 5.352268872476979161e-02 0.000000000000000000e+00
4.533427724631033016e+03 5.363729833659983820e-02 0.000000000000000000e+00
4.543114536008425603e+03 5.375190794842988479e-02 0.000000000000000000e+00
4.552801347385817280e+03 5.386651756025993137e-02 0.000000000000000000e+00
4.562488158763209867e+03 5.398112717208999878e-02 0.000000000000000000e+00
4.572174970140602454e+03 5.409573678392003149e-02 0.000000000000000000e+00
4.581861781517994132e+03 5.421034639575008501e-02 0.000000000000000000e+00
4.591548592895386719e+03 5.432495600758013854e-02 0.000000000000000000e+00
4.601235404272778396e+03 5.443956561941018513e-02 0.000000000000000000e+00
4.610922215650170983e+03 5.455417523124025947e-02 0.000000000000000000e+00
4.620609027027562661e+03 5.466878484307027830e-02 0.000000000000000000e+00
4.630295838404955248e+03 5.478339445490035264e-02 0.000000000000000000e+00
4.639982649782347835e+03 5.489800406673039923e-02 0.000000000000000000e+00
4.649669461159739512e+03 5.501261367856043194e-02 0.000000000000000000e+00
4.659356272537132099e+03 5.512722329039050628e-02 0.000000000000000000e+00
4.669043083914523777e+03 5.524183290222053899e-02 0.000000000000000000e+00
4.678729895291916364e+03 5.535644251405060640e-02 0.000000000000000000e+00
4.688416706669308951e+03 5.547105212588065298e-02 0.000000000000000000e+00
4.698103518046700628e+03 5.558566173771069957e-02 0.000000000000000000e+00
4.707790329424093215e+03 5.570027134954075310e-02 0.000000000000000000e+00
4.717477140801484893e+03 5.581488096137080662e-02 0.000000000000000000e+00
4.727163952178877480e+03 5.592949057320085321e-02 0.000000000000000000e+00
4.736850763556270067e+03 5.604410018503092061e-02 0.000000000000000000e+00
4.746537574933661745e+03 5.615870979686096026e-02 0.000000000000000000e+00
4.756224386311054332e+03 5.627331940869100685e-02 0.000000000000000000e+00
4.765911197688446009e+03 5.638792902052105344e-02 0.000000000000000000e+00
4.775598009065838596e+03 5.650253863235111390e-02 0.000000000000000000e+00
4.785284820443230274e+03 5.661714824418116049e-02 0.000000000000000000e+00
4.794971631820622861e+03 5.673175785601122789e-02 0.000000000000000000e+00
4.804658443198015448e+03 5.684636746784127448e-02 0.000000000000000000e+00
4.814345254575407125e+03 5.696097707967131413e-02 0.000000000000000000e+00
4.824032065952799712e+03 5.707558669150136071e-02 0.000000000000000000e+00
4.833718877330191390e+03 5.719019630333141424e-02 0.000000000000000000e+00
4.843405688707583977e+03 5.730480591516147471e-02 0.000000000000000000e+00
4.853092500084976564e+03 5.741941552699153517e-02 0.000000000000000000e+00
4.862779311462368241e+03 5.753402513882158176e-02 0.000000000000000000e+00
4.872466122839760828e+03 5.764863475065162834e-02 0.000000000000000000e+00
4.882152934217152506e+03 5.776324436248167493e-02 0.000000000000000000e+00
4.891839745594545093e+03 5.787785397431171458e-02 0.000000000000000000e+00
4.901526556971936770e+03 5.799246358614178198e-02 0.000000000000000000e+00
4.911213368349329357e+03 5.810707319797182857e-02 0.000000000000000000e+00
4.920900179726721944e+03 5.822168280980188904e-02 0.000000000000000000e+00
4.930586991104113622e+03 5.833629242163194256e-02 0.000000000000000000e+00
4.940273802481506209e+03 5.845090203346198221e-02 0.000000000000000000e+00
4.949960613858897887e+03 5.856551164529202880e-02 0.000000000000000000e+00
4.959647425236290474e+03 5.868012125712209620e-02 0.000000000000000000e+00
4.969334236613683061e+03 5.879473086895213585e-02 0.000000000000000000e+00
4.979021047991074738e+03 5.890934048078220325e-02 0.000000000000000000e+00
4.988707859368467325e+03 5.902395009261223596e-02 0.000000000000000000e+00
4.998394670745859003e+03 5.913855970444229643e-02 0.000000000000000000e+00
5.008081482123251590e+03 5.925316931627235689e-02 0.000000000000000000e+00
5.017768293500644177e+03 5.936777892810240348e-02 0.000000000000000000e+00
5.027455104878035854e+03 5.948238853993245007e-02 0.000000000000000000e+00
5.037141916255428441e+03 5.959699815176250359e-02 0.000000000000000000e+00
5.046828727632820119e+03 5.971160776359255018e-02 0.000000000000000000e+00
5.056515539010212706e+03 5.982621737542260371e-02 0.000000000000000000e+00
5.066202350387604383e+03 5.994082698725265029e-02 0.000000000000000000e+00
5.075889161764996970e+03 6.005543659908270382e-02 0.000000000000000000e+00
5.085575973142389557e+03 6.017004621091276428e-02 0.000000000000000000e+00
5.095262784519781235e+03 6.028465582274279699e-02 0.000000000000000000e+00
5.104949595897173822e+03 6.039926543457285746e-02 0.000000000000000000e+00
5.114636407274565499e+03 6.051387504640290405e-02 0.000000000000000000e+00
5.124323218651958086e+03 6.062848465823295063e-02 0.000000000000000000e+00
5.134010030029350673e+03 6.074309427006301804e-02 0.000000000000000000e+00
5.143696841406742351e+03 6.085770388189305768e-02 0.000000000000000000e+00
5.153383652784134938e+03 6.097231349372311815e-02 0.000000000000000000e+00
5.163070464161526615e+03 6.108692310555315086e-02 0.000000000000000000e+00
5.172757275538919203e+03 6.120153271738321826e-02 0.000000000000000000e+00
5.182444086916310880e+03 6.131614232921325791e-02 0.000000000000000000e+00
5.192130898293703467e+03 6.143075194104332531e-02 0.000000000000000000e+00
5.201817709671096054e+03 6.154536155287337190e-02 0.000000000000000000e+00
5.211504521048487732e+03 6.165997116470341849e-02 0.000000000000000000e+00
5.221191332425880319e+03 6.177458077653347895e-02 0.000000000000000000e+00
5.230878143803271996e+03 6.188919038836352554e-02 0.000000000000000000e+00
5.240564955180664583e+03 6.200380000019357213e-02 0.000000000000000000e+00
5.250251766558057170e+03 6.211840961202363953e-02 0.000000000000000000e+00
5.259938577935448848e+03 6.223301922385367918e-02 0.000000000000000000e+00
5.269625389312841435e+03 6.234762883568372577e-02 0.000000000000000000e+00
5.279312200690233112e+03 6.246223844751378623e-02 0.000000000000000000e+00
5.288999012067625699e+03 6.257684805934382588e-02 0.000000000000000000e+00
5.298685823445018286e+03 6.269145767117390022e-02 0.000000000000000000e+00
5.308372634822409964e+03 6.280606728300394681e-02 0.000000000000000000e+00
5.318059446199802551e+03 6.292067689483399340e-02 0.000000000000000000e+00
5.327746257577194228e+03 6.303528650666403998e-02 0.000000000000000000e+00
5.337433068954586815e+03 6.314989611849407269e-02 0.000000000000000000e+00
5.347119880331978493e+03 6.326450573032413316e-02 0.000000000000000000e+00
5.356806691709371080e+03 6.337911534215417975e-02 0.000000000000000000e+00
5.366493503086763667e+03 6.349372495398425409e-02 0.000000000000000000e+00
5.376180314464155344e+03 6.360833456581430068e-02 0.000000000000000000e+00
5.385867125841547931e+03 6.372294417764434726e-02 0.000000000000000000e+00
5.395553937218939609e+03 6.383755378947439385e-02 0.000000000000000000e+00
5.405240748596332196e+03 6.395216340130445432e-02 0.000000000000000000e+00
5.414927559973724783e+03 6.406677301313450090e-02 0.000000000000000000e+00
5.424614371351116461e+03 6.418138262496454749e-02 0.000000000000000000e+00
5.434301182728509048e+03 6.429599223679460795e-02 0.000000000000000000e+00
5.443987994105900725e+03 6.441060184862465454e-02 0.000000000000000000e+00
5.453674805483293312e+03 6.452521146045471501e-02 0.000000000000000000e+00
5.463361616860684990e+03 6.463982107228476159e-02 0.000000000000000000e+00
5.473048428238077577e+03 6.475443068411480818e-02 0.000000000000000000e+00
5.482735239615470164e+03 6.486904029594486865e-02 0.000000000000000000e+00
5.492422050992861841e+03 6.498364990777491523e-02 0.000000000000000000e+00
5.502108862370254428e+03 6.509825951960496182e-02 0.000000000000000000e+00
5.511795673747646106e+03 6.521286913143500841e-02 0.000000000000000000e+00
5.521482485125038693e+03 6.532747874326505499e-02 0.000000000000000000e+00
5.531169296502431280e+03 6.544208835509511546e-02 0.000000000000000000e+00
5.540856107879822957e+03 6.555669796692516205e-02 0.000000000000000000e+00
5.550542919257215544e+03 6.567130757875522251e-02 0.000000000000000000e+00
5.560229730634607222e+03 6.578591719058526910e-02 0.000000000000000000e+00
5.569916542011999809e+03 6.590052680241531569e-02 0.000000000000000000e+00
5.579603353389392396e+03 6.601513641424537615e-02 0.000000000000000000e+00
5.589290164766784073e+03 6.612974602607542274e-02 0.000000000000000000e+00
5.598976976144176660e+03 6.624435563790548320e-02 0.000000000000000000e+00
5.608663787521568338e+03 6.635896524973551591e-02 0.000000000000000000e+00
5.618350598898960925e+03 6.647357486156559025e-02 0.000000000000000000e+00
5.628037410276352603e+03 6.658818447339562296e-02 0.000000000000000000e+00
5.637724221653745190e+03 6.670279408522566955e-02 0.000000000000000000e+00
5.647411033031137777e+03 6.681740369705574389e-02 0.000000000000000000e+00
5.657097844408529454e+03 6.693201330888577660e-02 0.000000000000000000e+00
5.666784655785922041e+03 6.704662292071585095e-02 0.000000000000000000e+00
5.676471467163313719e+03 6.716123253254589753e-02 0.000000000000000000e+00
5.686158278540706306e+03 6.727584214437594412e-02 0.000000000000000000e+00
5.695845089918098893e+03 6.739045175620600459e-02 0.000000000000000000e+00
5.705531901295490570e+03 6.750506136803605117e-02 0.000000000000000000e+00
5.715218712672883157e+03 6.761967097986609776e-02 0.000000000000000000e+00
5.724905524050274835e+03 6.773428059169614435e-02 0.000000000000000000e+00
5.734592335427667422e+03 6.784889020352619093e-02 0.000000000000000000e+00
5.744279146805059099e+03 6.796349981535623752e-02 0.000000000000000000e+00
5.753965958182451686e+03 6.807810942718628411e-02 0.000000000000000000e+00
5.763652769559844273e+03 6.819271903901635845e-02 0.000000000000000000e+00
5.773339580937235951e+03 6.830732865084639116e-02 0.000000000000000000e+00
5.783026392314628538e+03 6.842193826267643775e-02 0.000000000000000000e+00
5.792713203692020215e+03 6.853654787450649821e-02 0.000000000000000000e+00
5.802400015069412802e+03 6.865115748633654480e-02 0.000000000000000000e+00
5.812086826446805389e+03 6.876576709816661914e-02 0.000000000000000000e+00
5.821773637824197067e+03 6.888037670999663797e-02 0.000000000000000000e+00
5.831460449201589654e+03 6.899498632182671232e-02 0.000000000000000000e+00
5.841147260578981331e+03 6.910959593365675890e-02 0.000000000000000000e+00
5.850834071956373919e+03 6.922420554548681937e-02 0.000000000000000000e+00
5.860520883333765596e+03 6.933881515731686596e-02 0.000000000000000000e+00
5.870207694711158183e+03 6.945342476914689867e-02 0.000000000000000000e+00
5.879894506088550770e+03 6.956803438097697301e-02 0.000000000000000000e+00
5.889581317465942448e+03 6.968264399280700572e-02 0.000000000000000000e+00
5.899268128843335035e+03 6.979725360463706618e-02 0.000000000000000000e+00
5.908954940220726712e+03 6.991186321646712665e-02 0.000000000000000000e+00
5.918641751598119299e+03 7.002647282829717323e-02 0.000000000000000000e+00
5.928328562975511886e+03 7.014108244012723370e-02 0.000000000000000000e+00
5.938015374352903564e+03 7.025569205195726641e-02 0.000000000000000000e+00
5.947702185730296151e+03 7.037030166378732687e-02 0.000000000000000000e+00
5.957388997107687828e+03 7.048491127561737346e-02 0.000000000000000000e+00
5.967075808485080415e+03 7.059952088744742005e-02 0.000000000000000000e+00
5.976762619862473002e+03 7.071413049927748051e-02 0.000000000000000000e+00
5.986449431239864680e+03 7.082874011110752710e-02 0.000000000000000000e+00
5.996136242617257267e+03 7.094334972293758756e-02 0.000000000000000000e+00
6.005823053994648944e+03 7.105795933476762027e-02 0.000000000000000000e+00
6.015509865372041531e+03 7.117256894659768074e-02 0.000000000000000000e+00
6.025196676749433209e+03 7.128717855842772733e-02 0.000000000000000000e+00
6.034883488126825796e+03 7.140178817025777391e-02 0.000000000000000000e+00
6.044570299504218383e+03 7.151639778208783438e-02 0.000000000000000000e+00
6.054257110881610060e+03 7.163100739391788097e-02 0.000000000000000000e+00
6.063943922259002647e+03 7.174561700574795531e-02 0.000000000000000000e+00
6.073630733636394325e+03 7.186022661757798802e-02 0.000000000000000000e+00
6.083317545013786912e+03 7.197483622940803460e-02 0.000000000000000000e+00
6.093004356391179499e+03 7.208944584123810895e-02 0.000000000000000000e+00
6.102691167768571177e+03 7.220405545306814166e-02 0.000000000000000000e+00
6.112377979145963764e+03 7.231866506489821600e-02 0.000000000000000000e+00
6.122064790523355441e+03 7.243327467672823483e-02 0.000000000000000000e+00
6.131751601900748028e+03 7.254788428855830917e-02 0.000000000000000000e+00
6.141438413278139706e+03 7.266249390038834188e-02 0.000000000000000000e+00
6.151125224655532293e+03 7.277710351221841623e-02 0.000000000000000000e+00
6.160812036032924880e+03 7.289171312404846281e-02 0.000000000000000000e+00
6.170498847410316557e+03 7.300632273587849552e-02 0.000000000000000000e+00
6.180185658787709144e+03 7.312093234770855599e-02 0.000000000000000000e+00
6.189872470165100822e+03 7.323554195953860257e-02 0.000000000000000000e+00
6.199559281542493409e+03 7.335015157136866304e-02 0.000000000000000000e+00
6.209246092919885996e+03 7.346476118319870963e-02 0.000000000000000000e+00
6.218932904297277673e+03 7.357937079502875621e-02 0.000000000000000000e+00
6.228619715674670260e+03 7.369398040685883056e-02 0.000000000000000000e+00
6.238306527052061938e+03 7.380859001868884939e-02 0.000000000000000000e+00
6.247993338429454525e+03 7.392319963051890985e-02 0.000000000000000000e+00
6.257680149806847112e+03 7.403780924234898420e-02 0.000000000000000000e+00
6.267366961184238789e+03 7.415241885417900303e-02 0.000000000000000000e+00
6.277053772561631376e+03 7.426702846600906349e-02 0.000000000000000000e+00
6.286740583939023054e+03 7.438163807783911008e-02 0.000000000000000000e+00
6.296427395316415641e+03 7.449624768966915667e-02 0.000000000000000000e+00
6.306114206693807319e+03 7.461085730149923101e-02 0.000000000000000000e+00
6.315801018071199906e+03 7.472546691332926372e-02 0.000000000000000000e+00
6.325487829448592493e+03 7.484007652515933806e-02 0.000000000000000000e+00
6.335174640825984170e+03 7.495468613698937077e-02 0.000000000000000000e+00
6.344861452203376757e+03 7.506929574881943124e-02 0.000000000000000000e+00
6.354548263580768435e+03 7.518390536064946394e-02 0.000000000000000000e+00
6.364235074958161022e+03 7.529851497247953829e-02 0.000000000000000000e+00
6.373921886335553609e+03 7.541312458430958487e-02 0.000000000000000000e+00
6.383608697712945286e+03 7.552773419613963146e-02 0.000000000000000000e+00
6.393295509090337873e+03 7.564234380796969193e-02 0.000000000000000000e+00
6.402982320467729551e+03 7.575695341979972464e-02 0.000000000000000000e+00
6.412669131845122138e+03 7.587156303162978510e-02 0.000000000000000000e+00
6.422355943222513815e+03 7.598617264345984557e-02 0.000000000000000000e+00
6.432042754599906402e+03 7.610078225528989215e-02 0.000000000000000000e+00
6.441729565977298989e+03 7.621539186711993874e-02 0.000000000000000000e+00
6.451416377354690667e+03 7.633000147894999921e-02 0.000000000000000000e+00
6.461103188732083254e+03 7.644461109078004579e-02 0.000000000000000000e+00
6.470790000109474931e+03 7.655922070261007850e-02 0.000000000000000000e+00
6.480476811486867518e+03 7.667383031444013897e-02 0.000000000000000000e+00
6.490163622864260105e+03 7.678843992627019943e-02 0.000000000000000000e+00
6.499850434241651783e+03 7.690304953810024602e-02 0.000000000000000000e+00
6.509537245619044370e+03 7.701765914993030648e-02 0.000000000000000000e+00
6.519224056996436047e+03 7.713226876176035307e-02 0.000000000000000000e+00
6.528910868373828635e+03 7.724687837359042741e-02 0.000000000000000000e+00
6.538597679751221222e+03 7.736148798542043237e-02 0.000000000000000000e+00
6.548284491128612899e+03 7.747609759725049283e-02 0.000000000000000000e+00
6.557971302506005486e+03 7.759070720908055330e-02 0.000000000000000000e+00
6.567658113883397164e+03 7.770531682091059988e-02 0.000000000000000000e+00
6.577344925260789751e+03 7.781992643274066035e-02 0.000000000000000000e+00
6.587031736638181428e+03 7.793453604457070694e-02 0.000000000000000000e+00
6.596718548015574015e+03 7.804914565640075352e-02 0.000000000000000000e+00
6.606405359392966602e+03 7.816375526823082787e-02 0.000000000000000000e+00
6.616092170770358280e+03 7.827836488006086058e-02 0.000000000000000000e+00
6.625778982147750867e+03 7.839297449189090716e-02 0.000000000000000000e+00
6.635465793525142544e+03 7.850758410372098151e-02 0.000000000000000000e+00
6.645152604902535131e+03 7.862219371555102809e-02 0.000000000000000000e+00
6.654839416279927718e+03 7.873680332738107468e-02 0.000000000000000000e+00
6.664526227657319396e+03 7.885141293921113514e-02 0.000000000000000000e+00
6.674213039034711983e+03 7.896602255104118173e-02 0.000000000000000000e+00
6.683899850412103660e+03 7.908063216287122832e-02 0.000000000000000000e+00
6.693586661789496247e+03 7.919524177470127491e-02 0.000000000000000000e+00
6.703273473166887925e+03 7.930985138653133537e-02 0.000000000000000000e+00
6.712960284544280512e+03 7.942446099836138196e-02 0.000000000000000000e+00
6.722647095921673099e+03 7.953907061019142855e-02 0.000000000000000000e+00
6.732333907299064776e+03 7.965368022202147513e-02 0.000000000000000000e+00
6.742020718676457363e+03 7.976828983385153560e-02 0.000000000000000000e+00
6.751707530053849041e+03 7.988289944568156831e-02 0.000000000000000000e+00
6.761394341431241628e+03 7.999750905751162877e-02 0.000000000000000000e+00
6.771081152808634215e+03 8.011211866934168924e-02 0.000000000000000000e+00
6.780767964186025893e+03 8.022672828117172195e-02 0.000000000000000000e+00
6.790454775563418480e+03 8.034133789300178241e-02 0.000000000000000000e+00
6.800141586940810157e+03 8.045594750483184288e-02 0.000000000000000000e+00
6.809828398318202744e+03 8.057055711666188946e-02 0.000000000000000000e+00
6.819515209695594422e+03 8.068516672849194993e-02 0.000000000000000000e+00
6.829202021072987009e+03 8.079977634032198264e-02 0.000000000000000000e+00
6.838888832450379596e+03 8.091438595215204310e-02 0.000000000000000000e+00
6.848575643827771273e+03 8.102899556398207581e-02 0.000000000000000000e+00
6.858262455205163860e+03 8.114360517581213628e-02 0.000000000000000000e+00
6.867949266582555538e+03 8.125821478764219674e-02 0.000000000000000000e+00
6.877636077959948125e+03 8.137282439947225721e-02 0.000000000000000000e+00
6.887322889337340712e+03 8.148743401130230379e-02 0.000000000000000000e+00
6.897009700714732389e+03 8.160204362313236426e-02 0.000000000000000000e+00
6.906696512092124976e+03 8.171665323496239697e-02 0.000000000000000000e+00
6.916383323469516654e+03 8.183126284679244355e-02 0.000000000000000000e+00
6.926070134846909241e+03 8.194587245862250402e-02 0.000000000000000000e+00
6.935756946224301828e+03 8.206048207045256448e-02 0.000000000000000000e+00
6.945443757601693505e+03 8.217509168228261107e-02 0.000000000000000000e+00
6.955130568979086092e+03 8.228970129411265766e-02 0.000000000000000000e+00
6.964817380356477770e+03 8.240431090594270425e-02 0.000000000000000000e+00
6.974504191733870357e+03 8.251892051777277859e-02 0.000000000000000000e+00
6.984191003111262035e+03 8.263353012960282518e-02 0.000000000000000000e+00
6.993877814488654622e+03 8.274813974143285789e-02 0.000000000000000000e+00
7.003564625866047209e+03 8.286274935326291835e-02 0.000000000000000000e+00
7.013251437243438886e+03 8.297735896509296494e-02 0.000000000000000000e+00
7.022938248620831473e+03 8.309196857692301152e-02 0.000000000000000000e+00
7.032625059998223151e+03 8.320657818875307199e-02 0.000000000000000000e+00
7.042311871375615738e+03 8.332118780058313245e-02 0.000000000000000000e+00
7.051998682753008325e+03 8.343579741241319292e-02 0.000000000000000000e+00
7.061685494130400002e+03 8.355040702424323951e-02 0.000000000000000000e+00
7.071372305507792589e+03 8.366501663607327222e-02 0.000000000000000000e+00
7.081059116885184267e+03 8.377962624790331880e-02 0.000000000000000000e+00
7.090745928262576854e+03 8.389423585973337927e-02 0.000000000000000000e+00
7.100432739639968531e+03 8.400884547156343973e-02 0.000000000000000000e+00
7.110119551017361118e+03 8.412345508339350020e-02 0.000000000000000000e+00
7.119806362394753705e+03 8.423806469522354679e-02 0.000000000000000000e+00
7.129493173772145383e+03 8.435267430705359337e-02 0.000000000000000000e+00
7.139179985149537970e+03 8.446728391888363996e-02 0.000000000000000000e+00
7.148866796526929647e+03 8.458189353071368655e-02 0.000000000000000000e+00
7.158553607904322234e+03 8.469650314254373313e-02 0.000000000000000000e+00
7.168240419281714821e+03 8.481111275437379360e-02 0.000000000000000000e+00
7.177927230659106499e+03 8.492572236620384019e-02 0.000000000000000000e+00
7.187614042036499086e+03 8.504033197803390065e-02 0.000000000000000000e+00
7.197300853413890763e+03 8.515494158986394724e-02 0.000000000000000000e+00
7.206987664791283350e+03 8.526955120169399382e-02 0.000000000000000000e+00
7.216674476168675938e+03 8.538416081352405429e-02 0.000000000000000000e+00
7.226361287546067615e+03 8.549877042535408700e-02 0.000000000000000000e+00
7.236048098923460202e+03 8.561338003718414746e-02 0.000000000000000000e+00
7.245734910300851880e+03 8.572798964901420793e-02 0.000000000000000000e+00
7.255421721678244467e+03 8.584259926084425452e-02 0.000000000000000000e+00
7.265108533055636144e+03 8.595720887267428723e-02 0.000000000000000000e+00
7.274795344433028731e+03 8.607181848450434769e-02 0.000000000000000000e+00
7.284482155810421318e+03 8.618642809633440816e-02 0.000000000000000000e+00
7.294168967187812996e+03 8.630103770816444086e-02 0.000000000000000000e+00
7.303855778565205583e+03 8.641564731999452909e-02 0.000000000000000000e+00
7.313542589942597260e+03 8.653025693182456179e-02 0.000000000000000000e+00
7.323229401319989847e+03 8.664486654365460838e-02 0.000000000000000000e+00
7.332916212697382434e+03 8.675947615548468272e-02 0.000000000000000000e+00
7.342603024074774112e+03 8.687408576731470156e-02 0.000000000000000000e+00
7.352289835452166699e+03 8.698869537914476202e-02 0.000000000000000000e+00
7.361976646829558376e+03 8.710330499097482249e-02 0.000000000000000000e+00
7.371663458206950963e+03 8.721791460280488295e-02 0.000000000000000000e+00
7.381350269584342641e+03 8.733252421463491566e-02 0.000000000000000000e+00
7.391037080961735228e+03 8.744713382646496225e-02 0.000000000000000000e+00
7.400723892339127815e+03 8.756174343829502271e-02 0.000000000000000000e+00
7.410410703716519492e+03 8.767635305012508318e-02 0.000000000000000000e+00
7.420097515093912079e+03 8.779096266195511589e-02 0.000000000000000000e+00
7.429784326471303757e+03 8.790557227378519023e-02 0.000000000000000000e+00
7.439471137848696344e+03 8.802018188561522294e-02 0.000000000000000000e+00
7.449157949226088931e+03 8.813479149744526953e-02 0.000000000000000000e+00
7.458844760603480609e+03 8.824940110927531611e-02 0.000000000000000000e+00
7.468531571980873196e+03 8.836401072110537658e-02 0.000000000000000000e+00
7.478218383358264873e+03 8.847862033293542317e-02 0.000000000000000000e+00
7.487905194735657460e+03 8.859322994476548363e-02 0.000000000000000000e+00
7.497592006113050047e+03 8.870783955659554409e-02 0.000000000000000000e+00
7.507278817490441725e+03 8.882244916842560456e-02 0.000000000000000000e+00
