k, f, h2OmegaGW
2.652892808293353824e+02 2.217811871726242320e-02 0.000000000000000000e+00
2.659747828469747901e+02 2.223542651756479915e-02 0.000000000000000000e+00
2.666602848646142547e+02 2.229273431786718898e-02 0.000000000000000000e+00
2.673457868822537193e+02 2.235004211816957187e-02 0.000000000000000000e+00
2.680312888998931271e+02 2.240734991847195129e-02 0.000000000000000000e+00
2.687167909175325917e+02 2.246465771877434112e-02 0.000000000000000000e+00
2.694022929351720563e+02 2.252196551907672400e-02 0.000000000000000000e+00
2.700877949528114641e+02 2.257927331937910689e-02 0.000000000000000000e+00
2.707732969704509287e+02 2.263658111968148978e-02 0.000000000000000000e+00
2.714587989880903933e+02 2.269388891998387961e-02 0.000000000000000000e+00
2.721443010057298011e+02 2.275119672028625556e-02 0.000000000000000000e+00
2.728298030233692657e+02 2.280850452058863845e-02 0.000000000000000000e+00
2.735153050410087303e+02 2.286581232089102828e-02 0.000000000000000000e+00
2.742008070586481381e+02 2.292312012119340423e-02 0.000000000000000000e+00
2.748863090762876027e+02 2.298042792149579405e-02 0.000000000000000000e+00
2.755718110939270673e+02 2.303773572179817694e-02 0.000000000000000000e+00
2.762573131115664751e+02 2.309504352210055983e-02 0.000000000000000000e+00
2.769428151292059397e+02 2.315235132240294272e-02 0.000000000000000000e+00
2.776283171468454043e+02 2.320965912270532908e-02 0.000000000000000000e+00
2.783138191644848121e+02 2.326696692300770503e-02 0.000000000000000000e+00
2.789993211821242767e+02 2.332427472331009138e-02 0.000000000000000000e+00
2.796848231997637413e+02 2.338158252361248121e-02 0.000000000000000000e+00
2.803703252174031491e+02 2.343889032391486063e-02 0.000000000000000000e+00
2.810558272350426137e+02 2.349619812421724699e-02 0.000000000000000000e+00
2.817413292526820783e+02 2.355350592451963335e-02 0.000000000000000000e+00
2.824268312703214860e+02 2.361081372482200930e-02 0.000000000000000000e+00
2.831123332879609507e+02 2.366812152512439912e-02 0.000000000000000000e+00
2.837978353056003584e+02 2.372542932542677507e-02 0.000000000000000000e+00
2.844833373232398230e+02 2.378273712572916490e-02 0.000000000000000000e+00
2.851688393408792876e+02 2.384004492603154779e-02 0.000000000000000000e+00
2.858543413585186954e+02 2.389735272633392721e-02 0.000000000000000000e+00
2.865398433761581600e+02 2.395466052663631704e-02 0.000000000000000000e+00
2.872253453937976246e+02 2.401196832693869646e-02 0.000000000000000000e+00
2.879108474114370324e+02 2.406927612724108281e-02 0.000000000000000000e+00
2.885963494290764970e+02 2.412658392754346917e-02 0.000000000000000000e+00
2.892818514467159616e+02 2.418389172784584859e-02 0.000000000000000000e+00
2.899673534643553694e+02 2.424119952814823495e-02 0.000000000000000000e+00
2.906528554819948340e+02 2.429850732845061437e-02 0.000000000000000000e+00
2.913383574996342986e+02 2.435581512875300073e-02 0.000000000000000000e+00
2.920238595172737064e+02 2.441312292905538014e-02 0.000000000000000000e+00
2.927093615349131710e+02 2.447043072935776650e-02 0.000000000000000000e+00
2.933948635525526356e+02 2.452773852966015286e-02 0.000000000000000000e+00
2.940803655701920434e+02 2.458504632996253575e-02 0.000000000000000000e+00
2.947658675878315080e+02 2.464235413026491517e-02 0.000000000000000000e+00
2.954513696054709726e+02 2.469966193056729806e-02 0.000000000000000000e+00
2.961368716231103804e+02 2.475696973086968442e-02 0.000000000000000000e+00
2.968223736407498450e+02 2.481427753117206730e-02 0.000000000000000000e+00
2.975078756583893096e+02 2.487158533147445366e-02 0.000000000000000000e+00
2.981933776760287174e+02 2.492889313177682961e-02 0.000000000000000000e+00
2.988788796936681820e+02 2.498620093207921597e-02 0.000000000000000000e+00
2.995643817113076466e+02 2.504350873238160580e-02 0.000000000000000000e+00
3.002498837289470544e+02 2.510081653268398522e-02 0.000000000000000000e+00
3.009353857465865190e+02 2.515812433298637504e-02 0.000000000000000000e+00
3.016208877642259836e+02 2.521543213328875446e-02 0.000000000000000000e+00
3.023063897818653913e+02 2.527273993359113735e-02 0.000000000000000000e+00
3.029918917995048560e+02 2.533004773389352024e-02 0.000000000000000000e+00
3.036773938171443206e+02 2.538735553419591007e-02 0.000000000000000000e+00
3.043628958347837283e+02 2.544466333449828255e-02 0.000000000000000000e+00
3.050483978524231929e+02 2.550197113480067584e-02 0.000000000000000000e+00
3.057338998700626576e+02 2.555927893510305526e-02 0.000000000000000000e+00
3.064194018877020653e+02 2.561658673540543815e-02 0.000000000000000000e+00
3.071049039053415299e+02 2.567389453570782451e-02 0.000000000000000000e+00
3.077904059229809945e+02 2.573120233601020740e-02 0.000000000000000000e+00
3.084759079406204023e+02 2.578851013631259376e-02 0.000000000000000000e+00
3.091614099582598669e+02 2.584581793661497665e-02 0.000000000000000000e+00
3.098469119758993315e+02 2.590312573691736300e-02 0.000000000000000000e+00
3.105324139935387393e+02 2.596043353721973895e-02 0.000000000000000000e+00
3.112179160111782039e+02 2.601774133752212531e-02 0.000000000000000000e+00
3.119034180288176117e+02 2.607504913782450820e-02 0.000000000000000000e+00
3.125889200464570763e+02 2.613235693812689456e-02 0.000000000000000000e+00
3.132744220640965409e+02 2.618966473842927745e-02 0.000000000000000000e+00
3.139599240817359487e+02 2.624697253873166033e-02 0.000000000000000000e+00
3.146454260993754133e+02 2.630428033903404669e-02 0.000000000000000000e+00
3.153309281170148779e+02 2.636158813933642958e-02 0.000000000000000000e+00
3.160164301346542857e+02 2.641889593963880900e-02 0.000000000000000000e+00
3.167019321522937503e+02 2.647620373994119189e-02 0.000000000000000000e+00
3.173874341699332149e+02 2.653351154024357825e-02 0.000000000000000000e+00
3.180729361875726227e+02 2.659081934054596114e-02 0.000000000000000000e+00
3.187584382052120873e+02 2.664812714084834402e-02 0.000000000000000000e+00
3.194439402228515519e+02 2.670543494115073385e-02 0.000000000000000000e+00
3.201294422404909596e+02 2.676274274145311674e-02 0.000000000000000000e+00
3.208149442581304243e+02 2.682005054175549963e-02 0.000000000000000000e+00
3.215004462757698889e+02 2.687735834205787905e-02 0.000000000000000000e+00
3.221859482934092966e+02 2.693466614236026888e-02 0.000000000000000000e+00
3.228714503110487613e+02 2.699197394266264829e-02 0.000000000000000000e+00
3.235569523286882259e+02 2.704928174296503118e-02 0.000000000000000000e+00
3.242424543463276336e+02 2.710658954326741407e-02 0.000000000000000000e+00
3.249279563639670982e+02 2.716389734356980043e-02 0.000000000000000000e+00
3.256134583816065629e+02 2.722120514387218332e-02 0.000000000000000000e+00
3.262989603992459706e+02 2.727851294417456274e-02 0.000000000000000000e+00
3.269844624168854352e+02 2.733582074447695257e-02 0.000000000000000000e+00
3.276699644345248998e+02 2.739312854477933892e-02 0.000000000000000000e+00
3.283554664521643076e+02 2.745043634508171487e-02 0.000000000000000000e+00
3.290409684698037722e+02 2.750774414538410817e-02 0.000000000000000000e+00
3.297264704874432368e+02 2.756505194568648759e-02 0.000000000000000000e+00
3.304119725050826446e+02 2.762235974598887048e-02 0.000000000000000000e+00
3.310974745227221092e+02 2.767966754629125684e-02 0.000000000000000000e+00
3.317829765403615738e+02 2.773697534659363972e-02 0.000000000000000000e+00
3.324684785580009816e+02 2.779428314689602261e-02 0.000000000000000000e+00
3.331539805756404462e+02 2.785159094719840203e-02 0.000000000000000000e+00
3.338394825932799108e+02 2.790889874750079186e-02 0.000000000000000000e+00
3.345249846109193186e+02 2.796620654780317128e-02 0.000000000000000000e+00
3.352104866285587832e+02 2.802351434810555764e-02 0.000000000000000000e+00
3.358959886461982478e+02 2.808082214840793706e-02 0.000000000000000000e+00
3.365814906638376556e+02 2.813812994871032341e-02 0.000000000000000000e+00
3.372669926814771202e+02 2.819543774901270977e-02 0.000000000000000000e+00
3.379524946991165280e+02 2.825274554931509266e-02 0.000000000000000000e+00
3.386379967167559926e+02 2.831005334961747208e-02 0.000000000000000000e+00
3.393234987343954572e+02 2.836736114991986191e-02 0.000000000000000000e+00
3.400090007520348649e+02 2.842466895022223786e-02 0.000000000000000000e+00
3.406945027696743296e+02 2.848197675052462421e-02 0.000000000000000000e+00
3.413800047873137942e+02 2.853928455082700710e-02 0.000000000000000000e+00
3.420655068049532019e+02 2.859659235112939346e-02 0.000000000000000000e+00
3.427510088225926665e+02 2.865390015143177635e-02 0.000000000000000000e+00
3.434365108402321312e+02 2.871120795173416271e-02 0.000000000000000000e+00
3.441220128578715389e+02 2.876851575203654213e-02 0.000000000000000000e+00
3.448075148755110035e+02 2.882582355233892502e-02 0.000000000000000000e+00
3.454930168931504681e+02 2.888313135264131137e-02 0.000000000000000000e+00
3.461785189107898759e+02 2.894043915294369079e-02 0.000000000000000000e+00
3.468640209284293405e+02 2.899774695324607715e-02 0.000000000000000000e+00
3.475495229460688051e+02 2.905505475354845657e-02 0.000000000000000000e+00
3.482350249637082129e+02 2.911236255385083946e-02 0.000000000000000000e+00
3.489205269813476775e+02 2.916967035415322582e-02 0.000000000000000000e+00
3.496060289989871421e+02 2.922697815445561564e-02 0.000000000000000000e+00
3.502915310166265499e+02 2.928428595475800200e-02 0.000000000000000000e+00
3.509770330342660145e+02 2.934159375506038489e-02 0.000000000000000000e+00
3.516625350519054791e+02 2.939890155536276431e-02 0.000000000000000000e+00
3.523480370695448869e+02 2.945620935566514026e-02 0.000000000000000000e+00
3.530335390871843515e+02 2.951351715596753356e-02 0.000000000000000000e+00
3.537190411048238161e+02 2.957082495626991644e-02 0.000000000000000000e+00
3.544045431224632239e+02 2.962813275657229586e-02 0.000000000000000000e+00
3.550900451401026885e+02 2.968544055687467875e-02 0.000000000000000000e+00
3.557755471577421531e+02 2.974274835717706511e-02 0.000000000000000000e+00
3.564610491753815609e+02 2.980005615747944800e-02 0.000000000000000000e+00
3.571465511930210255e+02 2.985736395778183089e-02 0.000000000000000000e+00
3.578320532106604901e+02 2.991467175808422418e-02 0.000000000000000000e+00
3.585175552282998979e+02 2.997197955838660013e-02 0.000000000000000000e+00
3.592030572459393625e+02 3.002928735868898649e-02 0.000000000000000000e+00
3.598885592635788271e+02 3.008659515899137285e-02 0.000000000000000000e+00
3.605740612812182349e+02 3.014390295929375574e-02 0.000000000000000000e+00
3.612595632988576995e+02 3.020121075959613169e-02 0.000000000000000000e+00
3.619450653164971641e+02 3.025851855989852499e-02 0.000000000000000000e+00
3.626305673341365718e+02 3.031582636020090440e-02 0.000000000000000000e+00
3.633160693517760365e+02 3.037313416050328729e-02 0.000000000000000000e+00
3.640015713694155011e+02 3.043044196080567018e-02 0.000000000000000000e+00
3.646870733870549088e+02 3.048774976110805654e-02 0.000000000000000000e+00
3.653725754046943734e+02 3.054505756141044290e-02 0.000000000000000000e+00
3.660580774223337812e+02 3.060236536171281885e-02 0.000000000000000000e+00
3.667435794399732458e+02 3.065967316201520174e-02 0.000000000000000000e+00
3.674290814576127104e+02 3.071698096231758809e-02 0.000000000000000000e+00
3.681145834752521182e+02 3.077428876261997098e-02 0.000000000000000000e+00
3.688000854928915828e+02 3.083159656292235387e-02 0.000000000000000000e+00
3.694855875105310474e+02 3.088890436322473329e-02 0.000000000000000000e+00
3.701710895281704552e+02 3.094621216352712312e-02 0.000000000000000000e+00
3.708565915458099198e+02 3.100351996382950254e-02 0.000000000000000000e+00
3.715420935634493844e+02 3.106082776413188543e-02 0.000000000000000000e+00
3.722275955810887922e+02 3.111813556443427178e-02 0.000000000000000000e+00
3.729130975987282568e+02 3.117544336473665814e-02 0.000000000000000000e+00
3.735985996163677214e+02 3.123275116503904797e-02 0.000000000000000000e+00
3.742841016340071292e+02 3.129005896534142045e-02 0.000000000000000000e+00
3.749696036516465938e+02 3.134736676564380681e-02 0.000000000000000000e+00
3.756551056692860584e+02 3.140467456594620010e-02 0.000000000000000000e+00
3.763406076869254662e+02 3.146198236624857952e-02 0.000000000000000000e+00
3.770261097045649308e+02 3.151929016655095894e-02 0.000000000000000000e+00
3.777116117222043954e+02 3.157659796685334530e-02 0.000000000000000000e+00
3.783971137398438032e+02 3.163390576715572472e-02 0.000000000000000000e+00
3.790826157574832678e+02 3.169121356745811108e-02 0.000000000000000000e+00
3.797681177751227324e+02 3.174852136776049050e-02 0.000000000000000000e+00
3.804536197927621402e+02 3.180582916806288379e-02 0.000000000000000000e+00
3.811391218104016048e+02 3.186313696836526321e-02 0.000000000000000000e+00
3.818246238280410694e+02 3.192044476866764957e-02 0.000000000000000000e+00
3.825101258456804771e+02 3.197775256897002899e-02 0.000000000000000000e+00
3.831956278633199418e+02 3.203506036927241535e-02 0.000000000000000000e+00
3.838811298809594064e+02 3.209236816957480171e-02 0.000000000000000000e+00
3.845666318985988141e+02 3.214967596987717419e-02 0.000000000000000000e+00
3.852521339162382787e+02 3.220698377017956054e-02 0.000000000000000000e+00
3.859376359338777434e+02 3.226429157048194690e-02 0.000000000000000000e+00
3.866231379515171511e+02 3.232159937078432632e-02 0.000000000000000000e+00
3.873086399691566157e+02 3.237890717108671268e-02 0.000000000000000000e+00
3.879941419867960803e+02 3.243621497138909904e-02 0.000000000000000000e+00
3.886796440044354881e+02 3.249352277169148540e-02 0.000000000000000000e+00
3.893651460220749527e+02 3.255083057199386481e-02 0.000000000000000000e+00
3.900506480397144173e+02 3.260813837229625117e-02 0.000000000000000000e+00
3.907361500573538251e+02 3.266544617259863059e-02 0.000000000000000000e+00
3.914216520749932897e+02 3.272275397290101695e-02 0.000000000000000000e+00
3.921071540926326975e+02 3.278006177320338943e-02 0.000000000000000000e+00
3.927926561102721621e+02 3.283736957350578273e-02 0.000000000000000000e+00
3.934781581279116267e+02 3.289467737380816909e-02 0.000000000000000000e+00
3.941636601455510345e+02 3.295198517411054850e-02 0.000000000000000000e+00
3.948491621631904991e+02 3.300929297441293486e-02 0.000000000000000000e+00
3.955346641808299637e+02 3.306660077471532122e-02 0.000000000000000000e+00
3.962201661984693715e+02 3.312390857501770758e-02 0.000000000000000000e+00
3.969056682161088361e+02 3.318121637532008006e-02 0.000000000000000000e+00
3.975911702337483007e+02 3.323852417562248029e-02 0.000000000000000000e+00
3.982766722513877085e+02 3.329583197592484584e-02 0.000000000000000000e+00
3.989621742690271731e+02 3.335313977622723913e-02 0.000000000000000000e+00
3.996476762866666377e+02 3.341044757652961855e-02 0.000000000000000000e+00
4.003331783043060454e+02 3.346775537683199797e-02 0.000000000000000000e+00
4.010186803219455101e+02 3.352506317713438433e-02 0.000000000000000000e+00
4.017041823395849747e+02 3.358237097743677069e-02 0.000000000000000000e+00
4.023896843572243824e+02 3.363967877773915011e-02 0.000000000000000000e+00
4.030751863748638470e+02 3.369698657804154340e-02 0.000000000000000000e+00
4.037606883925033117e+02 3.375429437834392282e-02 0.000000000000000000e+00
4.044461904101427194e+02 3.381160217864630224e-02 0.000000000000000000e+00
4.051316924277821840e+02 3.386890997894869554e-02 0.000000000000000000e+00
4.058171944454216487e+02 3.392621777925106802e-02 0.000000000000000000e+00
4.065026964630610564e+02 3.398352557955345438e-02 0.000000000000000000e+00
4.071881984807005210e+02 3.404083337985583380e-02 0.000000000000000000e+00
4.078737004983399856e+02 3.409814118015823403e-02 0.000000000000000000e+00
4.085592025159793934e+02 3.415544898046060651e-02 0.000000000000000000e+00
4.092447045336188580e+02 3.421275678076299287e-02 0.000000000000000000e+00
4.099302065512583226e+02 3.427006458106538617e-02 0.000000000000000000e+00
4.106157085688977304e+02 3.432737238136776559e-02 0.000000000000000000e+00
4.113012105865371950e+02 3.438468018167014500e-02 0.000000000000000000e+00
4.119867126041766596e+02 3.444198798197253136e-02 0.000000000000000000e+00
4.126722146218160674e+02 3.449929578227491772e-02 0.000000000000000000e+00
4.133577166394555320e+02 3.455660358257729714e-02 0.000000000000000000e+00
4.140432186570949966e+02 3.461391138287968350e-02 0.000000000000000000e+00
4.147287206747344044e+02 3.467121918318206292e-02 0.000000000000000000e+00
4.154142226923738690e+02 3.472852698348444234e-02 0.000000000000000000e+00
4.160997247100133336e+02 3.478583478378683563e-02 0.000000000000000000e+00
4.167852267276527414e+02 3.484314258408920811e-02 0.000000000000000000e+00
4.174707287452922060e+02 3.490045038439160141e-02 0.000000000000000000e+00
4.181562307629316706e+02 3.495775818469398777e-02 0.000000000000000000e+00
4.188417327805710784e+02 3.501506598499636719e-02 0.000000000000000000e+00
4.195272347982105430e+02 3.507237378529874661e-02 0.000000000000000000e+00
4.202127368158499507e+02 3.512968158560112603e-02 0.000000000000000000e+00
4.208982388334894154e+02 3.518698938590351932e-02 0.000000000000000000e+00
4.215837408511288800e+02 3.524429718620589180e-02 0.000000000000000000e+00
4.222692428687682877e+02 3.530160498650827816e-02 0.000000000000000000e+00
4.229547448864077523e+02 3.535891278681066452e-02 0.000000000000000000e+00
4.236402469040472170e+02 3.541622058711304394e-02 0.000000000000000000e+00
4.243257489216866247e+02 3.547352838741543030e-02 0.000000000000000000e+00
4.250112509393260893e+02 3.553083618771781665e-02 0.000000000000000000e+00
4.256967529569655539e+02 3.558814398802020301e-02 0.000000000000000000e+00
4.263822549746049617e+02 3.564545178832257549e-02 0.000000000000000000e+00
4.270677569922444263e+02 3.570275958862496879e-02 0.000000000000000000e+00
4.277532590098838909e+02 3.576006738892734821e-02 0.000000000000000000e+00
4.284387610275232987e+02 3.581737518922972763e-02 0.000000000000000000e+00
4.291242630451627633e+02 3.587468298953212092e-02 0.000000000000000000e+00
4.298097650628022279e+02 3.593199078983450728e-02 0.000000000000000000e+00
4.304952670804416357e+02 3.598929859013687976e-02 0.000000000000000000e+00
4.311807690980811003e+02 3.604660639043926612e-02 0.000000000000000000e+00
4.318662711157205649e+02 3.610391419074165248e-02 0.000000000000000000e+00
4.325517731333599727e+02 3.616122199104403190e-02 0.000000000000000000e+00
4.332372751509994373e+02 3.621852979134642520e-02 0.000000000000000000e+00
4.339227771686389019e+02 3.627583759164881155e-02 0.000000000000000000e+00
4.346082791862783097e+02 3.633314539195119097e-02 0.000000000000000000e+00
4.352937812039177743e+02 3.639045319225357039e-02 0.000000000000000000e+00
4.359792832215572389e+02 3.644776099255596369e-02 0.000000000000000000e+00
4.366647852391966467e+02 3.650506879285834311e-02 0.000000000000000000e+00
4.373502872568361113e+02 3.656237659316071559e-02 0.000000000000000000e+00
4.380357892744755759e+02 3.661968439346310888e-02 0.000000000000000000e+00
4.387212912921149837e+02 3.667699219376549524e-02 0.000000000000000000e+00
4.394067933097544483e+02 3.673429999406787466e-02 0.000000000000000000e+00
4.400922953273939129e+02 3.679160779437025408e-02 0.000000000000000000e+00
4.407777973450333207e+02 3.684891559467264738e-02 0.000000000000000000e+00
4.414632993626727853e+02 3.690622339497502680e-02 0.000000000000000000e+00
4.421488013803122499e+02 3.696353119527741315e-02 0.000000000000000000e+00
4.428343033979516576e+02 3.702083899557978564e-02 0.000000000000000000e+00
4.435198054155911223e+02 3.707814679588217893e-02 0.000000000000000000e+00
4.442053074332305869e+02 3.713545459618456529e-02 0.000000000000000000e+00
4.448908094508699946e+02 3.719276239648693777e-02 0.000000000000000000e+00
4.455763114685094592e+02 3.725007019678932413e-02 0.000000000000000000e+00
4.462618134861488670e+02 3.730737799709171049e-02 0.000000000000000000e+00
4.469473155037883316e+02 3.736468579739409684e-02 0.000000000000000000e+00
4.476328175214277962e+02 3.742199359769646932e-02 0.000000000000000000e+00
4.483183195390672040e+02 3.747930139799885568e-02 0.000000000000000000e+00
4.490038215567066686e+02 3.753660919830124898e-02 0.000000000000000000e+00
4.496893235743461332e+02 3.759391699860362840e-02 0.000000000000000000e+00
4.503748255919855410e+02 3.765122479890600782e-02 0.000000000000000000e+00
4.510603276096250056e+02 3.770853259920839418e-02 0.000000000000000000e+00
4.517458296272644702e+02 3.776584039951078053e-02 0.000000000000000000e+00
4.524313316449038780e+02 3.782314819981315995e-02 0.000000000000000000e+00
4.531168336625433426e+02 3.788045600011554631e-02 0.000000000000000000e+00
4.538023356801828072e+02 3.793776380041793267e-02 0.000000000000000000e+00
4.544878376978222150e+02 3.799507160072031209e-02 0.000000000000000000e+00
4.551733397154616796e+02 3.805237940102269845e-02 0.000000000000000000e+00
4.558588417331011442e+02 3.810968720132508480e-02 0.000000000000000000e+00
4.565443437507405520e+02 3.816699500162747116e-02 0.000000000000000000e+00
4.572298457683800166e+02 3.822430280192985058e-02 0.000000000000000000e+00
4.579153477860194812e+02 3.828161060223223694e-02 0.000000000000000000e+00
4.586008498036588890e+02 3.833891840253461636e-02 0.000000000000000000e+00
4.592863518212983536e+02 3.839622620283700272e-02 0.000000000000000000e+00
4.599718538389378182e+02 3.845353400313938907e-02 0.000000000000000000e+00
4.606573558565772259e+02 3.851084180344176849e-02 0.000000000000000000e+00
4.613428578742166906e+02 3.856814960374414791e-02 0.000000000000000000e+00
4.620283598918561552e+02 3.862545740404654121e-02 0.000000000000000000e+00
4.627138619094955629e+02 3.868276520434892063e-02 0.000000000000000000e+00
4.633993639271350276e+02 3.874007300465130005e-02 0.000000000000000000e+00
4.640848659447744922e+02 3.879738080495368641e-02 0.000000000000000000e+00
4.647703679624138999e+02 3.885468860525607276e-02 0.000000000000000000e+00
4.654558699800533645e+02 3.891199640555845218e-02 0.000000000000000000e+00
4.661413719976928292e+02 3.896930420586085242e-02 0.000000000000000000e+00
4.668268740153322369e+02 3.902661200616321796e-02 0.000000000000000000e+00
4.675123760329717015e+02 3.908391980646559738e-02 0.000000000000000000e+00
4.681978780506111661e+02 3.914122760676799068e-02 0.000000000000000000e+00
4.688833800682505739e+02 3.919853540707037010e-02 0.000000000000000000e+00
4.695688820858900385e+02 3.925584320737275645e-02 0.000000000000000000e+00
4.702543841035295031e+02 3.931315100767514281e-02 0.000000000000000000e+00
4.709398861211689109e+02 3.937045880797752917e-02 0.000000000000000000e+00
4.716253881388083755e+02 3.942776660827990165e-02 0.000000000000000000e+00
4.723108901564478401e+02 3.948507440858229495e-02 0.000000000000000000e+00
4.729963921740872479e+02 3.954238220888466743e-02 0.000000000000000000e+00
4.736818941917267125e+02 3.959969000918704685e-02 0.000000000000000000e+00
4.743673962093661203e+02 3.965699780948944014e-02 0.000000000000000000e+00
4.750528982270055849e+02 3.971430560979182650e-02 0.000000000000000000e+00
4.757384002446450495e+02 3.977161341009420592e-02 0.000000000000000000e+00
4.764239022622844573e+02 3.982892121039658534e-02 0.000000000000000000e+00
4.771094042799239219e+02 3.988622901069897864e-02 0.000000000000000000e+00
4.777949062975633865e+02 3.994353681100136499e-02 0.000000000000000000e+00
4.784804083152027943e+02 4.000084461130373747e-02 0.000000000000000000e+00
4.791659103328422589e+02 4.005815241160612383e-02 0.000000000000000000e+00
4.798514123504817235e+02 4.011546021190851713e-02 0.000000000000000000e+00
4.805369143681211312e+02 4.017276801221089655e-02 0.000000000000000000e+00
4.812224163857605959e+02 4.023007581251328291e-02 0.000000000000000000e+00
4.819079184034000605e+02 4.028738361281565539e-02 0.000000000000000000e+00
4.825934204210394682e+02 4.034469141311804868e-02 0.000000000000000000e+00
4.832789224386789328e+02 4.040199921342042810e-02 0.000000000000000000e+00
4.839644244563183975e+02 4.045930701372281446e-02 0.000000000000000000e+00
4.846499264739578052e+02 4.051661481402520082e-02 0.000000000000000000e+00
4.853354284915972698e+02 4.057392261432758024e-02 0.000000000000000000e+00
4.860209305092367345e+02 4.063123041462997354e-02 0.000000000000000000e+00
4.867064325268761422e+02 4.068853821493234602e-02 0.000000000000000000e+00
4.873919345445156068e+02 4.074584601523473237e-02 0.000000000000000000e+00
4.880774365621550714e+02 4.080315381553711873e-02 0.000000000000000000e+00
4.887629385797944792e+02 4.086046161583949121e-02 0.000000000000000000e+00
4.894484405974339438e+02 4.091776941614187757e-02 0.000000000000000000e+00
4.901339426150734084e+02 4.097507721644427087e-02 0.000000000000000000e+00
4.908194446327128162e+02 4.103238501674665029e-02 0.000000000000000000e+00
4.915049466503522808e+02 4.108969281704902277e-02 0.000000000000000000e+00
4.921904486679917454e+02 4.114700061735142300e-02 0.000000000000000000e+00
4.928759506856311532e+02 4.120430841765380242e-02 0.000000000000000000e+00
4.935614527032706178e+02 4.126161621795618184e-02 0.000000000000000000e+00
4.942469547209100824e+02 4.131892401825856820e-02 0.000000000000000000e+00
4.949324567385494902e+02 4.137623181856095456e-02 0.000000000000000000e+00
4.956179587561889548e+02 4.143353961886333398e-02 0.000000000000000000e+00
4.963034607738284194e+02 4.149084741916572727e-02 0.000000000000000000e+00
4.969889627914678272e+02 4.154815521946811363e-02 0.000000000000000000e+00
4.976744648091072918e+02 4.160546301977048611e-02 0.000000000000000000e+00
4.983599668267467564e+02 4.166277082007287247e-02 0.000000000000000000e+00
4.990454688443861642e+02 4.172007862037524495e-02 0.000000000000000000e+00
4.997309708620256288e+02 4.177738642067764518e-02 0.000000000000000000e+00
5.004164728796650365e+02 4.183469422098001766e-02 0.000000000000000000e+00
5.011019748973045012e+02 4.189200202128240402e-02 0.000000000000000000e+00
5.017874769149439658e+02 4.194930982158479732e-02 0.000000000000000000e+00
5.024729789325833735e+02 4.200661762188717674e-02 0.000000000000000000e+00
5.031584809502228381e+02 4.206392542218955616e-02 0.000000000000000000e+00
5.038439829678623028e+02 4.212123322249194252e-02 0.000000000000000000e+00
5.045294849855017105e+02 4.217854102279432194e-02 0.000000000000000000e+00
5.052149870031411751e+02 4.223584882309670829e-02 0.000000000000000000e+00
5.059004890207806397e+02 4.229315662339910159e-02 0.000000000000000000e+00
5.065859910384200475e+02 4.235046442370148101e-02 0.000000000000000000e+00
5.072714930560595121e+02 4.240777222400385349e-02 0.000000000000000000e+00
5.079569950736989767e+02 4.246508002430623985e-02 0.000000000000000000e+00
5.086424970913383845e+02 4.252238782460863314e-02 0.000000000000000000e+00
5.093279991089778491e+02 4.257969562491101256e-02 0.000000000000000000e+00
5.100135011266173137e+02 4.263700342521339892e-02 0.000000000000000000e+00
5.106990031442567215e+02 4.269431122551577140e-02 0.000000000000000000e+00
5.113845051618961861e+02 4.275161902581815776e-02 0.000000000000000000e+00
5.120700071795355370e+02 4.280892682612054412e-02 0.000000000000000000e+00
5.127555091971750016e+02 4.286623462642293048e-02 0.000000000000000000e+00
5.134410112148144663e+02 4.292354242672530296e-02 0.000000000000000000e+00
5.141265132324539309e+02 4.298085022702768931e-02 0.000000000000000000e+00
5.148120152500933955e+02 4.303815802733008261e-02 0.000000000000000000e+00
5.154975172677327464e+02 4.309546582763244815e-02 0.000000000000000000e+00
5.161830192853722110e+02 4.315277362793484145e-02 0.000000000000000000e+00
5.168685213030116756e+02 4.321008142823721393e-02 0.000000000000000000e+00
5.175540233206511402e+02 4.326738922853960723e-02 0.000000000000000000e+00
5.182395253382906049e+02 4.332469702884199358e-02 0.000000000000000000e+00
5.189250273559300695e+02 4.338200482914437300e-02 0.000000000000000000e+00
5.196105293735694204e+02 4.343931262944674548e-02 0.000000000000000000e+00
5.202960313912088850e+02 4.349662042974913878e-02 0.000000000000000000e+00
5.209815334088483496e+02 4.355392823005152514e-02 0.000000000000000000e+00
5.216670354264878142e+02 4.361123603035391844e-02 0.000000000000000000e+00
5.223525374441272788e+02 4.366854383065628398e-02 0.000000000000000000e+00
5.230380394617667434e+02 4.372585163095868421e-02 0.000000000000000000e+00
5.237235414794060944e+02 4.378315943126104975e-02 0.000000000000000000e+00
5.244090434970455590e+02 4.384046723156344305e-02 0.000000000000000000e+00
5.250945455146850236e+02 4.389777503186582941e-02 0.000000000000000000e+00
5.257800475323244882e+02 4.395508283216820189e-02 0.000000000000000000e+00
5.264655495499639528e+02 4.401239063247059519e-02 0.000000000000000000e+00
5.271510515676034174e+02 4.406969843277298154e-02 0.000000000000000000e+00
5.278365535852427683e+02 4.412700623307536096e-02 0.000000000000000000e+00
5.285220556028822330e+02 4.418431403337774038e-02 0.000000000000000000e+00
5.292075576205216976e+02 4.424162183368012674e-02 0.000000000000000000e+00
5.298930596381611622e+02 4.429892963398252004e-02 0.000000000000000000e+00
5.305785616558006268e+02 4.435623743428491333e-02 0.000000000000000000e+00
